Spread,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
4.5,0.03104575163398693,2,0,5,-3,-4.82,-3.2700000000000005,-9.940000000000001,5.2299999999999995,0.7,1,-0.29999999999999993,0.09999999999999998,1.5,1.7999999999999998,6.5,-0.8,0.7,-0.6,-0.3,-1,0.7,0,1.7000000000000002,0.7000000000000001,0.30000000000000004,-0.10000000000000003,1.3,0.8999999999999999,-1.1000000000000005,-0.8,3.9000000000000004,-0.7,0.7999999999999998,0.8,-1.2,-0.19999999999999996,-52.099999999999994,-8.399999999999999,-73.10000000000001,-28.1,-0.19999999999999996,-1.2,-3.2,0.8,-0.10999999999999988,-0.8899999999999999,2.75,3.3,-0.09999999999999964,0.9,-1.0999999999999999,0.19999999999999998,20.5,34.5,93.5,-52.2,7,7.4,-8,0.7000000000000002,-1.4999999999999996,0.19999999999999998,-2.5,-0.9,6.099999999999998,-3.5,3.0999999999999996,-0.6,-0.10000000000000009,-0.39999999999999997,-0.09999999999999998,1.6,16.450000000000003,4.51,-1.1699999999999995,5.82,1.2000000000000002,1.2000000000000002,-1.8,0.20000000000000007,-0.7,-0.3999999999999999,-1.7,1,62.400000000000034,3.0999999999999996,79.39999999999999,-26.6,0.7999999999999998,-0.39999999999999997,0.7999999999999999,0.09999999999999998,1
2.5,-0.02941176470588236,1,-1,6,0,7.6699999999999875,2.5999999999999996,25.8,-4.84,0.10000000000000009,-0.19999999999999998,1.0999999999999999,0.39999999999999997,-0.7999999999999972,-2.4,1.1999999999999997,-2.5,0.4,0.4,0.4,0.6,-0.19999999999999996,-0.5,1.8,-0.5,0,-0.4,0,0.7,-3.3,0.40000000000000013,-2.3,3,-1.4000000000000004,-0.10000000000000003,-0.4,1.2999999999999998,-2.6000000000000227,-9.900000000000002,-176.6,57.400000000000006,-1.1,0.6,-0.1,-0.4,0.19999999999999996,0.95,3.33,-2.93,-2.4000000000000004,0.3,0.6000000000000001,-1.2,-42.29999999999998,-19.6,-11.300000000000004,7.499999999999998,-4.099999999999998,-0.3999999999999999,2.9,4.199999999999999,0.20000000000000018,-0.8,-3.8,1.4000000000000001,0.5,-8.8,2.5000000000000004,3.6999999999999997,-1,-0.4,0,0.5,7.980000000000004,1.29,23.450000000000003,-15.830000000000002,-0.19999999999999973,-0.19999999999999998,0.8,0.09999999999999998,-0.8,0.19999999999999998,-1.7999999999999998,1,-7.7000000000000455,-58.7,-10.7,14.599999999999998,-0.6000000000000005,-0.8,0.5999999999999999,0.09999999999999998,1
5,0.2009803921568628,1,-2,3,1,10.230000000000004,2.8199999999999994,-10.93,6.18,0.5,-0.19999999999999996,-2.5,0.6,0.10000000000000142,-0.5,5.1,0.8999999999999999,-0.30000000000000004,1.4,1.7000000000000002,-0.6,-1.4,1.3,2.6,-0.3,0.20000000000000007,-0.8,-0.7999999999999999,0.7,-1.8000000000000007,-4.5,-1.8,0.7,-0.6999999999999993,-1.4,-0.7,0.8999999999999999,12.700000000000017,77.1,-49.300000000000004,17.200000000000003,-0.19999999999999996,-0.6000000000000001,-0.2,-0.6,-4.159999999999999,0.43000000000000005,0.49,-0.7,-2.9000000000000004,1.1,5.1,1.4,-18.49999999999997,18.2,93.5,-11.600000000000001,-2,-2.7,-6,4.1,0.3000000000000007,1.6,-0.7000000000000001,0.09999999999999998,5,-5.300000000000001,2,0.3999999999999999,0.19999999999999996,-1.1,-1.8,0.30000000000000004,3.460000000000001,-8.67,16.8,-0.16999999999999993,0.19999999999999973,0.19999999999999996,-0.8,0.6,1.6,-2.4,-4.4,0.5,12.199999999999989,-12.799999999999999,79.2,-8.1,0.5999999999999996,0.30000000000000004,-1.5,0.2,1
2.5,-0.027777777777777735,-1,1,7,-3,0.9599999999999937,8.69,16.75,-3.78,-0.8,0.7999999999999999,0.2,0.7000000000000001,-3.700000000000003,2,12.3,-3,0.30000000000000004,0.30000000000000004,2.3,-0.7,-0.2999999999999998,-0.3,0.7,-0.6000000000000001,0.19999999999999996,-0.10000000000000003,0.19999999999999996,0.4,-2.000000000000001,-1.4,2,1,-1.8000000000000007,-0.4,0.20000000000000007,0.5,70,-67.7,-230,24,-0.8,1.2,1.2,0.19999999999999998,0.09000000000000008,1.72,2.5300000000000002,-0.44000000000000006,-4.199999999999999,3.2,8.8,-2.2,-109,53.6,172,-28.5,-7.699999999999999,2.3,2.3,2.3,1.6,-2.1,-4.4,0.6000000000000001,-3.3999999999999986,-2.6999999999999997,-1.4000000000000004,-1.7,-0.10000000000000009,-0.09999999999999987,-0.10000000000000009,0.6,-9.98,17.8,15.469999999999999,-0.5899999999999999,-1,0.7000000000000001,0,0.19999999999999996,0.19999999999999998,0.20000000000000018,-0.8,1.2000000000000002,-124.5,34.5,184.5,-31.3,-2.5999999999999996,1.1,1.3,0.2,1
2.5,-0.22222222222222227,-1,-3,-5,0,-2.229999999999997,-7.46,3.4800000000000004,5.88,-0.5,0.2,1.5,0.8999999999999999,-2.8999999999999986,-4.9,-5.9,-0.5,0.2999999999999998,-0.39999999999999997,0.30000000000000004,-1,0.6000000000000001,-1.4,0.6000000000000001,-0.39999999999999997,-0.30000000000000004,0,-0.30000000000000004,-0.30000000000000004,1.7999999999999998,0.5,-5.2,2.2,0.09999999999999964,0.09999999999999998,-0.8999999999999999,0.39999999999999997,15.699999999999989,51.7,15.700000000000003,37,-0.7000000000000001,0.6000000000000001,-0.7,-0.09999999999999998,1.29,-2.3499999999999996,1.29,-1.99,-0.09999999999999964,-2.7,-6.1,-0.09999999999999987,18.400000000000006,-38.9,-96.6,23.400000000000002,-0.8000000000000007,1.9,4.2,0.9,-0.40000000000000036,0.6,-0.3999999999999999,0.6000000000000001,-4.900000000000002,-2.6,5.1,1.1,-0.2999999999999998,0,-1.2999999999999998,-0.6000000000000001,-5.75,0.49999999999999956,4.25,3.7299999999999995,-0.3999999999999999,0.3,1.6,0,-0.9,1.5,-1.9,-0.3,10,-70.4,-73,26.3,0.2999999999999998,0.39999999999999997,1.8,1,1
13.5,0.33333333333333326,4,-4,-3,0,-1.5200000000000102,4.46,-5.59,-1.9500000000000002,0.5999999999999999,-1.1,-3.4000000000000004,0.09999999999999998,-3,-1.2999999999999998,-1,-0.7000000000000002,-0.6000000000000001,-0.30000000000000004,0.4,-0.3,-1.0999999999999999,0.6,0.9000000000000001,-0.8,0.10000000000000003,-0.19999999999999998,0.10000000000000003,-0.4,3.3000000000000007,1.6,2.3,-0.9000000000000001,0.8000000000000007,0.10000000000000003,-0.19999999999999996,0.6,50.19999999999999,-3.799999999999999,6.199999999999989,71.2,-0.3999999999999999,-1.4,-1.4,0.4,-0.8800000000000001,-0.07999999999999996,-1.29,-1.04,-3.299999999999999,0.10000000000000009,0.6999999999999993,-2.3000000000000003,-55.80000000000001,-22.4,12.200000000000003,-54.8,3.799999999999997,-1.9,-7.199999999999999,3.1,0.8999999999999999,-0.1,-0.10000000000000009,1.4,8,-3,-4,1.5,0.6000000000000001,-0.4,0.6000000000000001,-0.1,1.8599999999999994,-8.14,-23.14,3.5700000000000003,0.10000000000000009,-0.6000000000000001,-1.9,0.6000000000000001,1.7999999999999998,-0.8999999999999999,-0.20000000000000018,0.8,-10,-37.300000000000004,-9.999999999999986,-56,-0.3000000000000007,0.7,-0.20000000000000007,-0.7000000000000001,0
4.5,-0.05994152046783624,5,-1,-5,0,-4.760000000000005,1.79,0.16000000000000014,-2.24,0.8,0.8,-1.2,0.6,3.5,-5.800000000000001,-6.5,-1.7,0.30000000000000004,-0.39999999999999997,-0.7000000000000001,0.09999999999999998,1.9,-2.1,0.9,-0.6000000000000001,0.39999999999999997,1.1,0.39999999999999997,0.4,-0.5,-0.5,-5.5,0.8,1.2000000000000002,-0.1,-1.8,0.7,-33.29999999999998,-23.6,28.7,46.7,0.10000000000000009,-0.6,-1.9,-0.4,2.6500000000000004,-2.31,2.6500000000000004,-2.83,4.300000000000001,-6.3,-7.7,1.6,53.49999999999997,-105.5,-61.5,4.800000000000001,7.100000000000001,-0.2999999999999998,-1.9000000000000004,2.9,-0.6000000000000005,0.09999999999999998,0.4,0.9000000000000001,2.1999999999999993,2.9,-0.7999999999999999,-2.3000000000000003,0.8,1.1,-0.20000000000000007,-0.2,-1.0700000000000003,-10.55,-18.93,-3.7399999999999998,1.2999999999999998,0.3,0.30000000000000004,0.30000000000000004,-0.8999999999999999,3.4,-0.8999999999999999,0.6,32.200000000000045,-92.80000000000001,-28.799999999999997,-28.5,0.7999999999999998,0.7,3.2,0.19999999999999998,0
11.5,0.2222222222222222,4,3,5,4,6.539999999999999,6.72,5.470000000000001,1.8800000000000001,0.40000000000000013,1.4000000000000001,2.4000000000000004,-0.39999999999999997,5.899999999999999,5.300000000000001,5.9,1.6,-0.40000000000000013,-0.4,-3.4000000000000004,0.9,-0.8,-0.5,-3.8,0.5,0.19999999999999996,-0.10000000000000003,0.19999999999999996,0.09999999999999998,2.6999999999999997,0.7,4.699999999999999,-0.6,1.9,1.2,2.9,-0.1,-53,-88,-22,-54.199999999999996,0.5000000000000001,0.2,-0.5,0.3,-2.7100000000000004,-0.8900000000000001,-5.94,-0.66,0.5999999999999996,0.8999999999999999,4.6,-1.4,15.400000000000006,17.7,92.4,-36.2,9.9,7.2,11.9,-0.3999999999999999,-1.0999999999999996,-1.8,-0.09999999999999998,-0.9,10.200000000000003,5.8,5.2,8.5,0.6000000000000001,0,-0.4,0.30000000000000004,10.82,19.3,27.490000000000002,2.7,1.1,1.0999999999999999,1.1,0,1.5,0.5,3.5,-0.2,81.30000000000001,47.300000000000004,69.3,22.800000000000004,0.7000000000000002,0,1.4,-0.39999999999999997,0
5.5,0.07748538011695905,3,4,12,2,6.339999999999996,-9.93,-6.24,4.32,0.3999999999999999,-0.6000000000000001,3.4,-0.5,0.8999999999999986,-0.7999999999999998,9.9,-4,-0.8,0.6,0.20000000000000007,-0.4,-0.8,0.9,0.20000000000000007,-0.19999999999999996,-0.6,1.7999999999999998,1.4,0.9,-1.1999999999999993,0.8,1.7999999999999998,-0.29999999999999993,-0.2999999999999998,0.1,2.7,-0.10000000000000003,0.799999999999983,118.19999999999999,-42.199999999999996,41.2,-0.19999999999999996,0.8,0.7999999999999999,-0.7,-1.15,2.81,1.98,0.10000000000000003,-0.1999999999999993,-2.9000000000000004,1.7999999999999998,-1.3,50.20000000000002,-47.5,125.19999999999999,-69.4,-1,-2.3,18,-3,-0.10000000000000053,2.2,-1.1,1.2000000000000002,-2.1000000000000014,4.9,19.9,-0.9000000000000001,-0.7999999999999998,1.9,2.2,0.39999999999999997,4.5,-20.17,20.21,-5.08,0.10000000000000009,-0.6,3.1,-0.5,0,1,2,0.6000000000000001,12.599999999999966,-44.4,198.6,-98.6,1.2000000000000002,-1.7,3.9000000000000004,-0.49999999999999994,1
3,-0.024853801169590684,-1,1,-1,-2,0.8299999999999983,-1.43,-12.03,-3.8499999999999996,0.5,0.5,-1.5,-1.2999999999999998,3.3999999999999986,2.8000000000000003,-3.5999999999999996,-2.9,-0.5,0.10000000000000003,0.5,0,0.2999999999999998,-0.4,-1.7000000000000002,0.4,-0.4,-0.7,-1.4,-0.3,1,-3,-7,-1,0,-0.29999999999999993,-2,-1,-36.19999999999999,8.799999999999999,234.8,27.9,0.3999999999999999,0.09999999999999998,1.4,-1.1,1.7400000000000002,-0.21999999999999997,-1.1199999999999999,-0.76,2.700000000000001,3.7,4.699999999999999,-0.6000000000000001,53.80000000000001,81.4,8.8,-24.4,2.3999999999999986,-1.6,-11.6,-6.4,-0.6000000000000001,0,5.4,0.5,-2.3000000000000043,-1.5999999999999999,-5.3,-4.4,-0.10000000000000009,-1.5,-2.1,-0.8999999999999999,7.549999999999997,2.67,4.520000000000001,-2.13,0.2999999999999998,0.30000000000000004,-0.7,-0.8999999999999999,-0.30000000000000004,-1,-0.30000000000000004,-1.2000000000000002,50.10000000000002,55.400000000000006,-70.9,-44.7,-0.10000000000000142,0.9000000000000001,-1.6,-2.2,0
6,0.08918128654970758,4,-2,-6,2,2.6700000000000017,-9.25,-5.57,5.039999999999999,0.5999999999999996,-0.7,-1.4,-0.7,-1,1.3,9,-1.7,-0.09999999999999998,-1.1,-1.1,-0.10000000000000003,0.5,0.8,1.5,-0.7,0.5,-0.2,0.5,0,1.3999999999999995,3.0999999999999996,5.3999999999999995,1.6,0.5,0.5,3.5,-0.5,-40.29999999999998,-33,-120.30000000000001,-18.3,0.20000000000000018,1.2,1.2000000000000002,-0.8,2.74,1.2,2.74,-0.8700000000000001,-1.4000000000000004,0.8999999999999999,6.6,-0.9,-44.20000000000002,4.799999999999999,-7.200000000000003,-4,1.7999999999999972,0.2,13.8,-5,-1.1,-1.1,-3.0999999999999996,-0.4,7.599999999999998,-1.4,-1.4000000000000004,1.1,0.19999999999999996,0.19999999999999996,1.2,-0.5,9,-0.3700000000000001,-30.71,3.05,0.10000000000000009,-0.6000000000000001,1.1,-1.0999999999999999,-0.30000000000000004,-0.7,-0.30000000000000004,0.19999999999999996,-4.699999999999989,21.6,76.3,-42.7,-0.5,-0.8,-0.3,0.7,0
3,-0.10526315789473684,1,2,1,-1,-4.589999999999996,-7.970000000000001,-15.120000000000001,-6.09,-0.7000000000000002,0.6000000000000001,0.30000000000000004,-0.30000000000000004,1.4000000000000021,-0.8999999999999999,-7.6,-4.4,0.4999999999999999,-0.19999999999999998,-0.5,-0.5,0.5,1.2,2.5,-0.2,-1.2000000000000002,0.8,1.7999999999999998,-0.4,-1.2999999999999998,-1.0000000000000002,-3.3000000000000003,0.10000000000000009,-0.5,0.19999999999999996,-1.5,-1,3,40.7,253,45.5,-1.4,1.5999999999999999,1.5999999999999999,-0.5,1.5100000000000002,2.4400000000000004,1.5100000000000002,0,1.5,0.19999999999999996,-3.5,-3.6,19,24.7,29,-14,-2.3999999999999986,3.9,-4.4,-5,0,1,6,1,0.09999999999999787,1.4,1.1,0.30000000000000004,-1.9,1.5,2.1,-0.2,-4.919999999999998,-1.03,-10.030000000000001,1.81,-0.20000000000000018,0.7999999999999999,-0.2,-0.8,-2.3,0.39999999999999997,-0.30000000000000004,0,59.599999999999966,29.9,-35.400000000000006,-20.200000000000003,0.6999999999999993,0.6,0.8,0.39999999999999997,1
4,0.05263157894736836,2,3,11,-3,-3.4299999999999926,0.17000000000000015,-6.68,0.28,0.7999999999999998,-1.6,-4.2,0.9,0.3999999999999986,4.1000000000000005,1.4000000000000004,-1.3,0.2999999999999998,1,0.30000000000000004,0.9,-0.09999999999999987,-0.1,-0.1,0,0.30000000000000004,0,1.2999999999999998,0.30000000000000004,2.1999999999999993,2.8,3.2,-0.09999999999999998,1.0999999999999996,0.09999999999999998,-0.8999999999999999,0.9,-47.30000000000001,-4.299999999999999,46.7,-46.8,-0.20000000000000018,-0.8999999999999999,-0.20000000000000018,0.39999999999999997,0.2799999999999998,0.72,-4.27,1.69,-1.9000000000000004,2.7,-3.9,0.20000000000000007,-29.5,36.199999999999996,-78.5,20.200000000000003,6.899999999999999,-6.5,-16.099999999999998,6.8999999999999995,-1,0,1,-0.8999999999999999,6.9999999999999964,4,18,-1.2999999999999998,0,-0.6,1,0.8,1.75,-8.69,-28.560000000000002,-4.4399999999999995,0.7999999999999998,-1.5,-3.2,1.2,0.10000000000000003,-0.5,1.1,0.8,25,57.6,56,11.600000000000001,-0.09999999999999964,-0.7,-3.9000000000000004,1.1,1
4.5,0.15789473684210525,-1,-1,4,1,-10.749999999999993,-0.3899999999999997,-18.73,7.09,0.4999999999999998,0.19999999999999996,1.5,0.2,-4,-1.3,-6,0.5,0,-1,0,-0.7,-0.10000000000000009,0.2,-1.1,-0.19999999999999996,1.1,0.09999999999999998,1.1,0.3,1.6000000000000005,5.3,11.600000000000001,0.8,0.39999999999999947,1.1,3.4000000000000004,0.7,77.19999999999999,-5.099999999999998,33.199999999999996,6,0,-0.29999999999999993,0,-0.09999999999999998,-0.7999999999999998,-2.76,-0.27,0.42000000000000004,-2.6999999999999993,-1,-12.7,-0.5,-85.79999999999998,-17.099999999999998,-192.8,-30.2,3.8000000000000007,2.8,13.8,2.9000000000000004,1.7000000000000002,-0.3,0.7,0.2,5.600000000000001,2.6,16.6,3.3,1.7000000000000002,0.4,1.7000000000000002,0.09999999999999998,-10.119999999999997,-6.52,-10.12,8.22,0.3999999999999999,-0.19999999999999996,0.4,0.39999999999999997,1.7000000000000002,0.10000000000000009,2.6999999999999997,0.19999999999999998,-31.099999999999966,-14.499999999999998,-115.1,-33.4,-0.8999999999999995,0.09999999999999998,-2.8,0.1,0
2.5,0.05263157894736842,0,4,-1,4,0.9799999999999969,0.7800000000000002,12.280000000000001,-0.17999999999999972,0.30000000000000004,1,0.30000000000000004,-0.5,3.099999999999998,4.4,5.1,3.1,0.2999999999999998,0.3,0.30000000000000004,0.5,0.09999999999999987,-0.5,1.1,0.3,-0.10000000000000009,1.2,-1.1,-0.1,-2.499999999999999,0.19999999999999998,-5.5,-0.3,0,0.6000000000000001,-2,0,-55.60000000000002,-51.3,-78.6,11.400000000000002,-0.09999999999999987,-0.4,-0.1,0.5,1.0499999999999998,-1.39,-2.38,-0.03,-0.40000000000000036,1.2999999999999998,2.6,-1,-36.29999999999998,41.4,54.7,-40.3,2,4.699999999999999,-7.000000000000002,-0.6,-1.1,-0.8,-2.1,0.3,3.3999999999999986,4.7,-10.6,6.6,0.09999999999999987,1.5,-0.9,0.1,9.61,10.83,7.51,-2.13,0.5999999999999999,0.6,-0.40000000000000013,-0.2,0,2,-1.9999999999999998,-0.2,-38.30000000000001,48.1,17.699999999999996,28.300000000000004,-0.7999999999999998,0,0.6,-0.6,1
10.5,0.1802631578947368,2,-3,-7,0,4.230000000000004,-1.8499999999999999,-7.6499999999999995,-7.879999999999999,1.4000000000000001,1,2.4,-0.8,4,-1.7,-10,0.20000000000000007,0,-0.7000000000000001,-1,-0.5,-0.10000000000000009,0.29999999999999993,0.9,0.4,0.30000000000000004,-0.39999999999999997,-0.7,-0.7,0.9000000000000004,-3.5,-1.1,-0.6000000000000001,1.2000000000000002,-0.39999999999999997,1.2,-0.6000000000000001,-48.19999999999999,0.10000000000000142,-65.2,7.800000000000004,0.30000000000000004,-0.39999999999999997,0.30000000000000004,-0.19999999999999998,-0.72,-0.72,-0.72,-0.09,0.8000000000000007,-3.9,-8.2,1.3000000000000003,31.80000000000001,-41.9,-4.200000000000003,-1.700000000000001,9.599999999999998,0.6000000000000001,5.6000000000000005,-3.9,-1.6,0.4,-1.6,0.20000000000000007,6.800000000000001,-3.9,-9.2,-0.20000000000000018,0.7,-0.3,-0.30000000000000004,-0.6000000000000001,15.600000000000001,-14.48,-8.21,7.3999999999999995,1.4000000000000001,0.8,1.4000000000000001,-0.6000000000000001,0.8,-0.5,-1.2,-1,73,-33.7,10.999999999999998,10,1.5,0.6,4.3,-1.2999999999999998,0
2,-0.05263157894736842,-1,1,1,-1,2.769999999999996,-0.45999999999999996,-2.08,-2.88,-0.19999999999999996,1.8,3.8,-0.2,0,4.7,6,-4.5,-0.19999999999999996,0.8,-0.19999999999999998,-0.49999999999999994,-0.2999999999999998,0,-0.2999999999999998,-0.30000000000000004,0.30000000000000004,0,0.30000000000000004,-0.4,1.1,2.0999999999999996,2.1000000000000005,2.6,-0.5,1.8,2.5,0.49999999999999994,-46.50000000000003,3.799999999999997,1.5,36.5,-0.2999999999999998,0.7,1.7000000000000002,1.2000000000000002,-0.77,1.45,-0.77,1.85,0.9000000000000004,5.2,3.9000000000000004,-1.1,5.699999999999989,114.4,107.7,-16.299999999999997,-2.4000000000000004,13.9,22.6,0.09999999999999987,-1.1999999999999993,-0.19999999999999996,-1.2000000000000002,0.7999999999999999,-0.1999999999999993,-0.6,5.8,-2.6999999999999997,-0.10000000000000009,0.2,1.9,-0.09999999999999998,0.5,5.13,13.09,-2.77,-0.5,1.7999999999999998,3.5,-0.5,0.3,0.3,2.3000000000000003,0.29999999999999993,27.80000000000001,99.5,78.80000000000001,-27.4,0.7000000000000002,0.9000000000000001,1.9000000000000001,0.3,0
10.5,0.2578947368421053,8,-2,0,-1,3.9599999999999937,-0.5699999999999998,14.01,-0.30000000000000027,1.2,-0.7999999999999999,3.2,-0.7,2.5,-3.2,1.5,-3,-0.30000000000000004,0.7,1.7,0.8,1.1,0.5,0.09999999999999987,-0.8,0.7999999999999999,0.5,1.8,-0.19999999999999996,-0.6999999999999993,-0.7000000000000001,-1.7,1.3,0.9000000000000004,-1.1,-0.10000000000000009,-0.9,-52.599999999999994,-34.199999999999996,-91.6,-38.9,0.30000000000000004,-1,-2.7,-0.9,1.5500000000000003,0.6200000000000001,1.6,-0.9700000000000001,0.6999999999999993,-3.6,-0.2999999999999998,-1.3,-17,3.6999999999999993,110,21.5,6.600000000000001,-7.4,9.6,-4.7,-1.2000000000000002,-1.2,-3.2,-0.8,13.100000000000001,-1.5999999999999996,4.1,0,1.2000000000000002,0.19999999999999998,0.19999999999999996,-0.7000000000000001,10.659999999999997,-25.05,-19.340000000000003,-4.0600000000000005,1.1999999999999997,-1.1,2.2,-1,0.19999999999999996,-0.10000000000000003,0.19999999999999996,0.19999999999999996,28.69999999999999,-1.299999999999999,143.7,-11.9,0.5,1.4,2.9000000000000004,1.1,0
10.5,0.26315789473684215,1,4,12,0,10.989999999999995,2.86,-3.4200000000000004,2.74,1.1999999999999997,-0.5,0.20000000000000007,0.09999999999999998,0.6999999999999993,3.4000000000000004,3.7,-0.19999999999999998,-0.7999999999999998,1.5,2.2,0.2,-1.1,1.2,1.9,0.4,0.5,-0.5,-1.5000000000000002,-0.30000000000000004,-0.10000000000000053,-1.7999999999999998,-1.1,-1.4,0.9000000000000004,-1.1,-1.1,-0.5,-23.599999999999994,-16.6,-129.6,28.5,0.09999999999999998,-0.6,-0.9,0.30000000000000004,-1.0400000000000003,2.16,2.29,-0.77,-0.20000000000000107,-0.2,-3.1999999999999997,1.0999999999999999,-5.600000000000023,-25.3,-55.599999999999994,15.6,7.900000000000002,-5.8,-5.1,-1.5,-0.40000000000000036,-0.4,-3.4,0.8,6.599999999999998,7.2,25.599999999999998,-1.8,0.30000000000000004,-1.1,-1.7,-0.2,8.07,4.83,21.41,-8.09,1.2999999999999998,-0.7,-0.7,-0.1,1.4,-2.3,-3.5999999999999996,-0.6000000000000001,54,18.299999999999997,83,18.200000000000003,1.3000000000000007,-1.1,-0.09999999999999998,0.1,0
6.5,0.05263157894736842,0,-2,0,-1,-5.329999999999998,0.8400000000000003,11.86,-2.5300000000000002,0.8,-0.2,1.8,0.6,4.200000000000003,1.2000000000000002,1.1999999999999997,-1.8,-0.20000000000000007,-0.5,-1.2000000000000002,-1.6,0.8,0.5,-3.2,-0.2,0,0.4,1,0,2.3999999999999995,-0.6000000000000001,0.40000000000000036,1.2,1.6000000000000005,0,2.6,0.6000000000000001,-81.4,-24,-59.39999999999999,-0.3000000000000007,0.5,-1.9000000000000001,-3.5,1.3,1.13,-0.30000000000000004,-6.01,1.3800000000000001,3.4000000000000004,-2.3000000000000003,0.3999999999999999,-0.29999999999999993,97.90000000000003,-38.1,24.9,-13.799999999999999,7.100000000000001,-0.5,15.1,2.9,-2.0000000000000004,-0.5999999999999999,-0.9999999999999996,0,1.8999999999999986,0.2999999999999998,2.9,2.9000000000000004,0.30000000000000004,-0.7,-0.7,1,6.619999999999997,-5.59,16.15,17.13,0.7999999999999998,0.1,2.8,0.3,-0.5,-1.1,2.5,1.2,113.60000000000002,-12.8,33.599999999999994,4.700000000000003,1.3000000000000007,0.09999999999999998,3,0.5,1
